year,sexo,grupo110,ndefun_sinadef,ndefun_inei,diferencia,pct_diferencia,ratio
2023,Mujer,"Retardo del crecimiento fetal, desnutrición fetal, gestación",305,542,237,43.7269372693727,0.5627306273062731
2023,Mujer,"Septicemia, excepto neonatal",1518,2819,1301,46.15111741752395,0.5384888258247605
2023,Mujer,Suicidios (lesiones autoinfligidas intencionalmente),157,279,122,43.727598566308245,0.5627240143369175
2023,Mujer,Sífilis congénita,1,0,-1,,
2023,Mujer,Trastornos cardiovasculares originados en el periodo perinatal,7,16,9,56.25,0.4375
2023,Mujer,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",558,500,-58,-11.600000000000001,1.116
2023,Mujer,"Trastornos de la vesícula biliar, vias biliares y del pancreas",358,677,319,47.11964549483013,0.5288035450516987
2023,Mujer,Trastornos del sistema digestivo del feto y del recien nacido,6,25,19,76.0,0.24
2023,Mujer,Trastornos endocrinos y metabolicos del feto y del recien nacido,12,0,-12,,
2023,Mujer,Trastornos hemorragicos y hematologicos del feto y del recien nacido,14,31,17,54.83870967741935,0.45161290322580644
2023,Mujer,Trastornos mentales y del comportamiento,508,109,-399,-366.0550458715596,4.660550458715596
2023,Mujer,Trastornos respiratorios específicos del periodo perinatal,95,192,97,50.520833333333336,0.4947916666666667
2023,Mujer,Trastornos respiratorios no especificados,33,29,-4,-13.793103448275861,1.1379310344827587
2023,Mujer,Tuberculosis,341,831,490,58.96510228640193,0.41034897713598073
2024,Hombre,Accidentes de transporte terrestre,2072,3093,1021,33.01002263174911,0.6698997736825089
2024,Hombre,Accidentes por Ahogamiento y sumersión,74,825,751,91.03030303030303,0.08969696969696969
2024,Hombre,Accidentes por disparo de arma de fuego,9,9,0,0.0,1.0
2024,Hombre,Accidentes por fuerzas de la naturaleza,25,93,68,73.11827956989248,0.26881720430107525
2024,Hombre,Accidentes por fuerzas mecanicas (inanimadas y animadas),8,77,69,89.6103896103896,0.1038961038961039
2024,Hombre,Accidentes por otro tipo de transporte,39,104,65,62.5,0.375
2024,Hombre,Accidentes que obstruyen la respiración,32,1888,1856,98.30508474576271,0.01694915254237288
2024,Hombre,Afecciones de la pleura,201,244,43,17.62295081967213,0.8237704918032787
2024,Hombre,"Anemias hemoliticas, aplasticas y otras anemias",541,232,-309,-133.18965517241378,2.331896551724138
2024,Hombre,Aneurimas,78,155,77,49.67741935483871,0.5032258064516129
2024,Hombre,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",588,1067,479,44.89222118088097,0.5510777881911902
2024,Hombre,Arteriosclerosis,21,14,-7,-50.0,1.5
2024,Hombre,Asma,75,460,385,83.69565217391305,0.16304347826086957
2024,Hombre,Caídas,32,225,193,85.77777777777777,0.14222222222222222
2024,Hombre,Ciertas enfermedades inmunoprevenibles,12,9,-3,-33.33333333333333,1.3333333333333333
2024,Hombre,Ciertas enfermedades transmitidas por vectores y rabia,144,300,156,52.0,0.48
2024,Hombre,Cirrosis y ciertas otras enfermedades crónicas del hígado,3054,5760,2706,46.979166666666664,0.5302083333333333
2024,Hombre,Covid-19,69,157,88,56.05095541401274,0.4394904458598726
2024,Hombre,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,197,212,15,7.0754716981132075,0.9292452830188679
2024,Hombre,Deficiencias nutricionales y anemias nutricionales,823,555,-268,-48.28828828828829,1.4828828828828828
2024,Hombre,Degeneracion de sistemas multiples,94,0,-94,,
2024,Hombre,Diabetes mellitus,2939,5333,2394,44.89030564410276,0.5510969435589724
2024,Hombre,Edema Pulmonar,159,265,106,40.0,0.6
2024,Hombre,Edema cerebral,269,938,669,71.32196162046908,0.2867803837953092
2024,Hombre,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",188,174,-14,-8.045977011494253,1.0804597701149425
2024,Hombre,Encefalitis viral,7,39,32,82.05128205128204,0.1794871794871795
2024,Hombre,"Encefalitis, mielitis y encefalomielitis",47,95,48,50.526315789473685,0.49473684210526314
2024,Hombre,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",124,1592,1468,92.21105527638191,0.07788944723618091
2024,Hombre,Enfermedad de Alzheimer,156,361,205,56.78670360110804,0.43213296398891965
2024,Hombre,Enfermedad del parkinson,345,545,200,36.69724770642202,0.6330275229357798
2024,Hombre,Enfermedad por el VIH (SIDA),798,1321,523,39.59121877365632,0.6040878122634368
2024,Hombre,Enfermedad pulmonar intersticial,2700,5843,3143,53.79086085914769,0.462091391408523
2024,Hombre,Enfermedad pulmonar obstructiva cronica (EPOC),535,945,410,43.386243386243386,0.5661375661375662
2024,Hombre,Enfermedades cerebrovasculares,2603,6308,3705,58.734939759036145,0.4126506024096386
2024,Hombre,Enfermedades de la piel,359,685,326,47.59124087591241,0.5240875912408759
2024,Hombre,"Enfermedades del esofago, estomago y del duodeno",312,382,70,18.32460732984293,0.8167539267015707
2024,Hombre,"Enfermedades del peritoneo, peritonitis y otros",288,546,258,47.25274725274725,0.5274725274725275
2024,Hombre,Enfermedades del pulmon debidas a agentes externos,407,113,-294,-260.17699115044246,3.601769911504425
2024,Hombre,Enfermedades del sistema urinario,565,1091,526,48.212648945921174,0.5178735105407882
2024,Hombre,Enfermedades hipertensivas,4260,1554,-2706,-174.13127413127413,2.741312741312741
2024,Hombre,Enfermedades infecciosas intestinales,120,309,189,61.165048543689316,0.3883495145631068
2024,Hombre,Enfermedades isquémicas del corazón,4993,12479,7486,59.988781152335925,0.40011218847664076
2024,Hombre,"Envenenamientos por, y exposición a sustancias nocivas",7,393,386,98.21882951653944,0.017811704834605598
2024,Hombre,Epilepsia y estado de mal epileptico,351,630,279,44.285714285714285,0.5571428571428572
2024,Hombre,Esclerosis multiple,25,29,4,13.793103448275861,0.8620689655172413
2024,Hombre,"Eventos relacionados al embarazo, parto y puerperio",16,0,-16,,
2024,Hombre,Exposición a la corriente eléctrica,15,141,126,89.36170212765957,0.10638297872340426
2024,Hombre,"Exposición al humo, fuego y llamas",2,198,196,98.98989898989899,0.010101010101010102
2024,Hombre,Feto y recién nacido afectados por ciertas afecciones materna,10,8,-2,-25.0,1.25
2024,Hombre,Feto y recién nacido afectados por complicaciones obstétrica,12,18,6,33.33333333333333,0.6666666666666666
2024,Hombre,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,40,60,20,33.33333333333333,0.6666666666666666
2024,Hombre,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",417,660,243,36.81818181818181,0.6318181818181818
2024,Hombre,Hepatitis B,33,29,-4,-13.793103448275861,1.1379310344827587
2024,Hombre,Hiperplasia de próstata,331,301,-30,-9.966777408637874,1.0996677740863787
2024,Hombre,Homicidios (agresiones infligidas por otra persona),1871,2752,881,32.013081395348834,0.6798691860465116
2024,Hombre,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,18,111,93,83.78378378378379,0.16216216216216217
2024,Hombre,Infecciones especificas del periodo perinatal,142,509,367,72.10216110019645,0.27897838899803534
2024,Hombre,Infecciones respiratorias agudas altas,22,36,14,38.88888888888889,0.6111111111111112
2024,Hombre,Infecciones respiratorias agudas bajas,6657,13615,6958,51.10539845758355,0.48894601542416455
2024,Hombre,Insuficiencia cardíaca,1130,1578,448,28.39036755386565,0.7160963244613435
2024,Hombre,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",2612,2854,242,8.479327259985984,0.9152067274001402
2024,Hombre,Insuficiencia respiratoria,2487,1227,-1260,-102.68948655256725,2.0268948655256724
2024,Hombre,Las demás causas externas,1239,3769,2530,67.12655876890422,0.3287344123109578
2024,Hombre,Lesiones de intención no determinada,1677,180,-1497,-831.6666666666666,9.316666666666666
2024,Hombre,Leucemia,618,1294,676,52.24111282843895,0.4775888717156105
2024,Hombre,"Malformaciones congénitas, deformidades y anomalías cromosomicas",627,1504,877,58.31117021276596,0.41688829787234044
2024,Hombre,Meningitis,76,133,57,42.857142857142854,0.5714285714285714
2024,Hombre,Neoplasia maligna de colon y de la unión rectosigmoidea,855,1451,596,41.075120606478286,0.5892487939352171
2024,Hombre,Neoplasia maligna de estómago,1568,3416,1848,54.09836065573771,0.45901639344262296
2024,Hombre,Neoplasia maligna de higado y vias biliares,978,2202,1224,55.5858310626703,0.444141689373297
2024,Hombre,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,100,227,127,55.947136563876654,0.44052863436123346
2024,Hombre,Neoplasia maligna de la mama,5,12,7,58.333333333333336,0.4166666666666667
2024,Hombre,Neoplasia maligna de la piel,266,558,292,52.32974910394266,0.4767025089605735
2024,Hombre,Neoplasia maligna de la próstata,1794,3604,1810,50.22197558268591,0.49778024417314093
2024,Hombre,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",921,2110,1189,56.350710900473935,0.4364928909952607
2024,Hombre,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",233,683,450,65.88579795021961,0.3411420204978038
2024,Hombre,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",270,918,648,70.58823529411765,0.29411764705882354
2024,Hombre,Neoplasia maligna de los órganos genitourinarios,675,1418,743,52.39774330042313,0.47602256699576867
2024,Hombre,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",196,405,209,51.60493827160494,0.4839506172839506
2024,Hombre,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",482,1192,710,59.56375838926174,0.40436241610738255
2024,Hombre,Neoplasia maligna de pancreas,571,1202,631,52.495840266222956,0.4750415973377704
2024,Hombre,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",993,479,-514,-107.30688935281837,2.0730688935281836
2024,Hombre,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",791,1650,859,52.06060606060606,0.4793939393939394
2024,Hombre,Neoplasia maligna del cuello del útero,1,0,-1,,
2024,Hombre,Neoplasia maligna del cuerpo del útero,1,0,-1,,
2024,Hombre,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",197,387,190,49.09560723514212,0.5090439276485789
2024,Hombre,Neoplasia maligna secundaria (metastasis),172,46,-126,-273.9130434782609,3.739130434782609
2024,Hombre,Neoplasias benignas,68,39,-29,-74.35897435897436,1.7435897435897436
2024,Hombre,Otras ciertas afecciones originadas en el periodo perinatal,41,72,31,43.05555555555556,0.5694444444444444
2024,Hombre,Otras enfermedades del sistema circulatorio,1122,158,-964,-610.126582278481,7.10126582278481
2024,Hombre,Otras enfermedades del sistema digestivo,24,662,638,96.37462235649546,0.03625377643504532
2024,Hombre,"Otras enfermedades del sistema nervioso, excepto meningitis",318,663,345,52.03619909502263,0.4796380090497738
2024,Hombre,Otras enfermedades del sistema respiratorio,151,221,70,31.674208144796378,0.6832579185520362
2024,Hombre,Otras enfermedades infecciosas y parasitarias,306,294,-12,-4.081632653061225,1.0408163265306123
2024,Hombre,Paro cardiaco,392,409,17,4.156479217603912,0.9584352078239609
2024,Hombre,Resto de las demas enfermedades,14038,601,-13437,-2235.773710482529,23.35773710482529
2024,Hombre,"Retardo del crecimiento fetal, desnutrición fetal, gestación",506,417,-89,-21.34292565947242,1.2134292565947242
2024,Hombre,"Septicemia, excepto neonatal",1928,3200,1272,39.75,0.6025
2024,Hombre,Suicidios (lesiones autoinfligidas intencionalmente),497,724,227,31.353591160220994,0.68646408839779
2024,Hombre,Trastornos cardiovasculares originados en el periodo perinatal,6,21,15,71.42857142857143,0.2857142857142857
2024,Hombre,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",524,342,-182,-53.216374269005854,1.5321637426900585
2024,Hombre,"Trastornos de la vesícula biliar, vias biliares y del pancreas",385,802,417,51.99501246882793,0.4800498753117207
2024,Hombre,Trastornos del sistema digestivo del feto y del recien nacido,23,102,79,77.45098039215686,0.22549019607843138
2024,Hombre,Trastornos endocrinos y metabolicos del feto y del recien nacido,21,1,-20,-2000.0,21.0
2024,Hombre,Trastornos hemorragicos y hematologicos del feto y del recien nacido,29,63,34,53.96825396825397,0.4603174603174603
2024,Hombre,Trastornos mentales y del comportamiento,706,204,-502,-246.07843137254903,3.4607843137254903
2024,Hombre,Trastornos respiratorios específicos del periodo perinatal,148,808,660,81.68316831683168,0.18316831683168316
2024,Hombre,Trastornos respiratorios no especificados,40,225,185,82.22222222222221,0.17777777777777778
2024,Hombre,Tuberculosis,940,2200,1260,57.27272727272727,0.42727272727272725
2024,Mujer,Accidentes de transporte terrestre,664,950,286,30.105263157894736,0.6989473684210527
2024,Mujer,Accidentes por Ahogamiento y sumersión,23,189,166,87.83068783068782,0.12169312169312169
2024,Mujer,Accidentes por disparo de arma de fuego,2,2,0,0.0,1.0
2024,Mujer,Accidentes por fuerzas de la naturaleza,17,56,39,69.64285714285714,0.30357142857142855
2024,Mujer,Accidentes por fuerzas mecanicas (inanimadas y animadas),3,25,22,88.0,0.12
2024,Mujer,Accidentes por otro tipo de transporte,12,51,39,76.47058823529412,0.23529411764705882
2024,Mujer,Accidentes que obstruyen la respiración,17,1138,1121,98.50615114235501,0.014938488576449912
2024,Mujer,Afecciones de la pleura,162,200,38,19.0,0.81
2024,Mujer,"Anemias hemoliticas, aplasticas y otras anemias",557,197,-360,-182.74111675126903,2.8274111675126905
2024,Mujer,Aneurimas,73,120,47,39.166666666666664,0.6083333333333333
2024,Mujer,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",423,725,302,41.6551724137931,0.5834482758620689
2024,Mujer,Arteriosclerosis,25,14,-11,-78.57142857142857,1.7857142857142858
2024,Mujer,Asma,91,394,303,76.90355329949239,0.23096446700507614
2024,Mujer,Caídas,15,44,29,65.9090909090909,0.3409090909090909
2024,Mujer,Ciertas enfermedades inmunoprevenibles,3,4,1,25.0,0.75
2024,Mujer,Ciertas enfermedades transmitidas por vectores y rabia,118,238,120,50.42016806722689,0.4957983193277311
2024,Mujer,Cirrosis y ciertas otras enfermedades crónicas del hígado,1756,2650,894,33.735849056603776,0.6626415094339623
2024,Mujer,Covid-19,52,100,48,48.0,0.52
2024,Mujer,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,159,117,-42,-35.8974358974359,1.358974358974359
2024,Mujer,Deficiencias nutricionales y anemias nutricionales,825,524,-301,-57.44274809160306,1.5744274809160306
2024,Mujer,Degeneracion de sistemas multiples,81,0,-81,,
2024,Mujer,Diabetes mellitus,2828,4219,1391,32.969898080113765,0.6703010191988623
2024,Mujer,Edema Pulmonar,84,141,57,40.42553191489361,0.5957446808510638
2024,Mujer,Edema cerebral,179,401,222,55.36159600997507,0.4463840399002494
2024,Mujer,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",204,179,-25,-13.966480446927374,1.1396648044692737
2024,Mujer,Encefalitis viral,11,24,13,54.166666666666664,0.4583333333333333
2024,Mujer,"Encefalitis, mielitis y encefalomielitis",37,74,37,50.0,0.5
2024,Mujer,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",127,1444,1317,91.20498614958449,0.08795013850415513
2024,Mujer,Enfermedad de Alzheimer,264,636,372,58.490566037735846,0.41509433962264153
2024,Mujer,Enfermedad del parkinson,223,330,107,32.42424242424242,0.6757575757575758
2024,Mujer,Enfermedad por el VIH (SIDA),198,302,104,34.437086092715234,0.6556291390728477
2024,Mujer,Enfermedad pulmonar intersticial,2377,4782,2405,50.29276453366792,0.4970723546633208
2024,Mujer,Enfermedad pulmonar obstructiva cronica (EPOC),499,810,311,38.39506172839506,0.6160493827160494
2024,Mujer,Enfermedades cerebrovasculares,2607,5674,3067,54.05357772294678,0.4594642227705322
2024,Mujer,Enfermedades de la piel,508,793,285,35.93947036569987,0.6406052963430012
2024,Mujer,"Enfermedades del esofago, estomago y del duodeno",380,366,-14,-3.825136612021858,1.0382513661202186
2024,Mujer,"Enfermedades del peritoneo, peritonitis y otros",257,354,97,27.401129943502823,0.7259887005649718
2024,Mujer,Enfermedades del pulmon debidas a agentes externos,356,30,-326,-1086.6666666666667,11.866666666666667
2024,Mujer,Enfermedades del sistema urinario,912,1637,725,44.28833231521075,0.5571166768478925
2024,Mujer,Enfermedades hipertensivas,4574,1595,-2979,-186.77115987460814,2.8677115987460815
2024,Mujer,Enfermedades infecciosas intestinales,117,294,177,60.204081632653065,0.3979591836734694
2024,Mujer,Enfermedades isquémicas del corazón,4308,9834,5526,56.1928004881025,0.438071995118975
2024,Mujer,"Envenenamientos por, y exposición a sustancias nocivas",3,202,199,98.51485148514851,0.01485148514851485
2024,Mujer,Epilepsia y estado de mal epileptico,205,334,129,38.622754491017965,0.6137724550898204
2024,Mujer,Esclerosis multiple,40,34,-6,-17.647058823529413,1.1764705882352942
2024,Mujer,"Eventos relacionados al embarazo, parto y puerperio",96,205,109,53.170731707317074,0.4682926829268293
2024,Mujer,Exposición a la corriente eléctrica,2,24,22,91.66666666666666,0.08333333333333333
2024,Mujer,Feto y recién nacido afectados por ciertas afecciones materna,4,0,-4,,
2024,Mujer,Feto y recién nacido afectados por complicaciones obstétrica,13,7,-6,-85.71428571428571,1.8571428571428572
2024,Mujer,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,55,91,36,39.56043956043956,0.6043956043956044
2024,Mujer,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",285,391,106,27.10997442455243,0.7289002557544757
2024,Mujer,Hepatitis B,16,8,-8,-100.0,2.0
2024,Mujer,Homicidios (agresiones infligidas por otra persona),221,296,75,25.33783783783784,0.7466216216216216
2024,Mujer,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,18,64,46,71.875,0.28125
2024,Mujer,Infecciones especificas del periodo perinatal,76,251,175,69.7211155378486,0.30278884462151395
2024,Mujer,Infecciones respiratorias agudas altas,19,22,3,13.636363636363635,0.8636363636363636
2024,Mujer,Infecciones respiratorias agudas bajas,6299,11827,5528,46.74050900481948,0.5325949099518051
2024,Mujer,Insuficiencia cardíaca,1263,1648,385,23.361650485436893,0.7663834951456311
2024,Mujer,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",2220,2231,11,0.49305244285073957,0.9950694755714926
2024,Mujer,Insuficiencia respiratoria,2341,1030,-1311,-127.28155339805825,2.2728155339805824
2024,Mujer,Las demás causas externas,285,1230,945,76.82926829268293,0.23170731707317074
2024,Mujer,Lesiones de intención no determinada,464,44,-420,-954.5454545454545,10.545454545454545
2024,Mujer,Leucemia,551,1005,454,45.17412935323383,0.5482587064676617
2024,Mujer,"Malformaciones congénitas, deformidades y anomalías cromosomicas",620,1082,462,42.69870609981516,0.5730129390018485
2024,Mujer,Meningitis,56,100,44,44.0,0.56
2024,Mujer,Neoplasia maligna de colon y de la unión rectosigmoidea,1018,1581,563,35.610373181530676,0.6438962681846933
2024,Mujer,Neoplasia maligna de estómago,1434,2538,1104,43.498817966903076,0.5650118203309693
2024,Mujer,Neoplasia maligna de higado y vias biliares,1305,2380,1075,45.168067226890756,0.5483193277310925
2024,Mujer,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,211,432,221,51.157407407407405,0.48842592592592593
2024,Mujer,Neoplasia maligna de la mama,1467,2544,1077,42.33490566037736,0.5766509433962265
2024,Mujer,Neoplasia maligna de la piel,250,473,223,47.14587737843552,0.5285412262156448
2024,Mujer,Neoplasia maligna de la próstata,3,0,-3,,
2024,Mujer,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",1031,2107,1076,51.06786900806834,0.48932130991931655
2024,Mujer,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",221,512,291,56.8359375,0.431640625
2024,Mujer,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",196,648,452,69.75308641975309,0.30246913580246915
2024,Mujer,Neoplasia maligna de los órganos genitourinarios,1011,1803,792,43.92678868552412,0.5607321131447587
2024,Mujer,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",108,185,77,41.62162162162162,0.5837837837837838
2024,Mujer,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",408,840,432,51.42857142857142,0.4857142857142857
2024,Mujer,Neoplasia maligna de pancreas,806,1392,586,42.09770114942529,0.5790229885057471
2024,Mujer,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",1241,457,-784,-171.55361050328227,2.7155361050328226
2024,Mujer,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",594,1053,459,43.58974358974359,0.5641025641025641
2024,Mujer,Neoplasia maligna del cuello del útero,1226,2257,1031,45.68010633584404,0.5431989366415596
2024,Mujer,Neoplasia maligna del cuerpo del útero,312,508,196,38.582677165354326,0.6141732283464567
2024,Mujer,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",223,381,158,41.46981627296588,0.5853018372703412
2024,Mujer,"Neoplasia maligna del útero, parte no especificada",140,344,204,59.30232558139535,0.4069767441860465
2024,Mujer,Neoplasia maligna secundaria (metastasis),215,63,-152,-241.26984126984127,3.4126984126984126
2024,Mujer,Neoplasias benignas,88,33,-55,-166.66666666666669,2.6666666666666665
2024,Mujer,Otras ciertas afecciones originadas en el periodo perinatal,27,53,26,49.056603773584904,0.5094339622641509
2024,Mujer,Otras enfermedades del sistema circulatorio,1068,170,-898,-528.2352941176471,6.2823529411764705
2024,Mujer,Otras enfermedades del sistema digestivo,14,543,529,97.42173112338858,0.02578268876611418
2024,Mujer,"Otras enfermedades del sistema nervioso, excepto meningitis",209,496,287,57.86290322580645,0.4213709677419355
2024,Mujer,Otras enfermedades del sistema respiratorio,123,159,36,22.641509433962266,0.7735849056603774
2024,Mujer,Otras enfermedades infecciosas y parasitarias,204,193,-11,-5.699481865284974,1.0569948186528497
2024,Mujer,Paro cardiaco,392,348,-44,-12.643678160919542,1.1264367816091954
2024,Mujer,Resto de las demas enfermedades,12282,1027,-11255,-1095.9104186952288,11.959104186952288
2024,Mujer,"Retardo del crecimiento fetal, desnutrición fetal, gestación",398,260,-138,-53.07692307692308,1.5307692307692307
2024,Mujer,"Septicemia, excepto neonatal",1824,2827,1003,35.47930668553237,0.6452069331446764
2024,Mujer,Suicidios (lesiones autoinfligidas intencionalmente),294,373,79,21.179624664879356,0.7882037533512064
2024,Mujer,Sífilis congénita,4,7,3,42.857142857142854,0.5714285714285714
2024,Mujer,Trastornos cardiovasculares originados en el periodo perinatal,3,18,15,83.33333333333334,0.16666666666666666
2024,Mujer,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",736,367,-369,-100.5449591280654,2.005449591280654
2024,Mujer,"Trastornos de la vesícula biliar, vias biliares y del pancreas",437,735,298,40.54421768707483,0.5945578231292517
2024,Mujer,Trastornos del sistema digestivo del feto y del recien nacido,10,38,28,73.68421052631578,0.2631578947368421
2024,Mujer,Trastornos endocrinos y metabolicos del feto y del recien nacido,25,0,-25,,
2024,Mujer,Trastornos hemorragicos y hematologicos del feto y del recien nacido,23,46,23,50.0,0.5
2024,Mujer,Trastornos mentales y del comportamiento,758,199,-559,-280.9045226130653,3.809045226130653
2024,Mujer,Trastornos respiratorios específicos del periodo perinatal,129,565,436,77.16814159292036,0.22831858407079647
2024,Mujer,Trastornos respiratorios no especificados,37,138,101,73.18840579710145,0.26811594202898553
2024,Mujer,Tuberculosis,400,748,348,46.524064171122994,0.5347593582887701
